Actual test,Predicted value
173,84.61662292
15,68.90989685
113,69.10096741
156,88.18360901
23,85.98817444
242,104.2718658
96,77.75576782
102,87.09753418
213,139.9482269
45,96.03643799
90,80.91918945
99,107.0817719
15,79.32525635
237,150.8735199
46,121.3258667
19,49.44815063
207,101.3571167
35,92.98939514
140,167.0306854
50,121.635376
54,66.23060608
63,117.184494
80,111.0505219
90,93.59938049
7,114.6894989
56,60.65090942
55,76.99317932
112,108.7176208
55,97.76974487
118,105.4517365
58,39.45501709
17,64.94212341
13,90.55863953
73,131.7484894
56,81.11473083
80,48.15438843
77,91.06889343
71,167.4793854
40,98.15930176
101,107.06633
34,145.1362457
33,133.6580353
17,64.478302
119,109.4977875
10,104.6014862
31,45.9571228
166,76.49992371
12,74.03224182
74,82.11663818
93,74.88587952
95,69.75485229
128,91.22970581
19,145.600647
199,105.6425934
139,69.37001038
82,59.54251099
16,82.15003967
7,81.22322083
133,100.4918365
40,39.53666687
3,78.10023499
93,89.60678101
61,50.99620056
22,200.0349274
54,70.35517883
108,95.21577454
14,131.1304169
76,80.66914368
66,179.3166351
8,100.5920258
33,48.09466553
193,147.1335602
202,104.938736
68,79.95167542
80,79.5174408
40,102.7863007
186,60.66671753
42,38.86454773
39,160.0661621
217,127.8123627
41,83.69940186
93,77.97862244
156,86.91996765
0,83.00230408
19,51.64404297
9,81.90571594
1,61.42100525
106,66.46537781
15,64.94212341
21,61.91923523
13,109.5728302
24,74.75134277
198,129.784317
26,132.8957062
70,82.91218567
54,55.6267395
45,109.4093323
75,53.62605286
47,94.49102783
84,159.3809967
38,59.23835754
32,117.450882
16,176.5630951
71,104.1515961
20,53.93235779
68,82.4440155
1,68.51132202
28,106.5877075
130,57.94676208
27,111.4001312
4,50.18769836
12,34.01548767
11,54.21652222
40,68.59181213
70,90.77639771
127,71.68745422
106,162.4874725
10,95.2043457
48,200.078537
23,65.67759705
64,39.81648254
174,92.23478699
5,53.3560791
143,87.70663452
12,133.4101715
230,76.10157776
57,133.2180328
32,45.56333923
107,82.74758911
173,82.95245361
90,88.11431885
59,56.97120667
65,193.6695862
1,111.9340973
22,117.1770477
154,251.8761139
7,63.32780457
11,53.21488953
15,101.5813293
30,116.9173431
15,91.83592224
2,146.4277191
29,133.3441315
28,49.85839844
28,109.3625488
97,66.52375793
37,116.7689819
77,51.16018677
156,86.11280823
381,98.88499451
15,111.841095
73,138.1422272
7,236.8932037
58,100.4297028
77,63.61149597
6,72.46302795
35,69.14442444
75,87.62213135
26,78.96514893
137,158.5740509
30,75.64656067
47,65.73388672
24,74.3528595
130,57.94676208
26,77.12799072
48,117.4891205
37,40.65908813
24,33.44056702
61,72.3296051
193,159.8562164
18,78.48963928
42,88.39402771
12,86.2199707
187,131.5174561
28,72.01597595
24,83.45072937
23,164.7285004
15,111.7141113
132,156.7618256
85,99.88960266
77,51.16018677
139,85.46362305
223,92.14509583
34,73.54032898
159,133.7763672
24,88.12501526
128,74.28684998
53,73.31503296
74,62.75576782
162,205.2980042
71,107.5087128
4,114.2575836
201,88.9072113
65,110.4509888
18,66.26054382
36,370.3482513
11,57.16662598
70,118.3812561
30,57.22926331
38,64.79475403
23,73.62214661
39,100.9675293
147,86.67436218
165,88.22827148
38,72.54988098
5,103.0696106
44,149.6218414
7,48.78355408
137,102.8444061
1460,232.8128815
185,69.86355591
93,211.4693451
40,134.6880341
80,50.66691589
23,48.69146729
72,85.27171326
69,108.2319489
118,64.69143677
63,84.73638916
30,47.47509766
24,119.5489655
43,112.1192169
131,97.15339661
111,159.901062
184,65.09602356
206,109.3978424
97,111.9516754
28,84.31390381
39,181.3793793
145,169.6753387
133,103.4322052
11,87.2419281
48,62.6103363
20,64.11956787
9,231.514679
80,344.8291626
69,103.4647064
21,81.46690369
6,101.2984314
167,68.26327515
216,125.6905365
51,62.6103363
38,120.4557037
59,91.26785278
20,87.17262268
88,82.80255127
68,99.90278625
150,135.789032
116,114.3968353
13,70.58381653
59,55.21000671
11,135.9575806
47,78.08586121
92,51.77993774
25,70.07350159
29,78.59352112
69,47.39344788
53,96.16551208
26,122.7544098
433,84.56300354
23,53.80587769
105,109.5032501
7,48.4691925
11,97.25828552
228,74.28865051
9,104.0945892
9,103.5384521
10,117.0876617
114,73.80937195
79,71.29823303
70,144.3815002
14,21.83995056
85,113.8091278
104,85.53361511
57,86.5
25,60.33984375
161,109.0118408
26,50.84492493
109,83.9236145
32,77.44160461
13,92.52523804
103,109.0842285
47,57.04655457
43,83.75756836
188,60.457901
125,116.1167145
7,95.01785278
21,90.19966125
2,112.0188751
55,77.36679077
2,98.68435669
41,93.24092102
157,43.22769165
210,84.352005
56,97.20079041
143,141.2494354
12,92.21678162
40,96.38786316
50,117.2006683
10,57.36381531
102,91.83120728
138,109.8756561
222,69.80445862
9,73.89797974
51,101.7099609
11,89.30467224
38,107.7137299
189,69.75959778
21,84.74613953
30,83.98286438
64,171.907608
3,43.94709778
27,59.72503662
66,122.4841614
93,66.90232849
37,82.33206177
79,132.0220032
3,91.02742004
2,78.38362122
26,81.1434021
24,75.06559753
16,170.7335968
9,119.6924744
12,98.12481689
5,52.81130981
140,100.6626129
5,55.59484863
80,43.63514709
164,87.71125793
171,47.43132019
0,109.3960724
93,88.7830658
81,92.2217865
252,168.2061462
104,52.17655945
85,66.81828308
67,166.7924957
140,88.37835693
90,80.31150818
125,116.0599823
159,92.07951355
59,93.04803467
60,108.7802124
7,76.09524536
63,65.37860107
135,98.30079651
176,113.9673615
114,112.3599854
29,67.77319336
157,67.19169617
16,45.97015381
65,100.6048889
1243,120.2048035
8,97.85368347
109,74.73707581
166,179.2281647
87,118.9261475
7,114.240799
10,31.99758911
47,38.34376526
38,75.00001526
62,90.81340027
11,159.2915344
21,42.7298584
234,79.98117065
163,102.8508911
119,104.0343628
111,114.0588226
95,71.45654297
85,74.70622253
839,156.9271698
127,101.7254486
29,86.30500793
17,137.806015
31,77.03158569
7,160.5919495
14,119.912674
115,144.5608673
33,92.92457581
182,99.32435608
11,33.79127502
15,89.90104675
72,103.6509857
122,139.1571503
123,64.31434631
21,94.5665741
101,80.88044739
14,80.48977661
43,63.03282166
2,77.53157043
124,80.8351593
11,128.3504639
31,112.9070587
7,68.1474762
28,113.8375092
166,113.9972382
98,174.4736786
81,105.7659149
10,69.55464172
132,104.5100555
1,155.3005829
50,77.03800964
65,94.19245911
403,59.67741394
29,55.6363678
3,90.61853027
134,57.12141418
47,111.9398651
55,114.1062775
22,63.32736206
105,38.38233948
201,43.40249634
13,53.30458069
34,63.94302368
11,150.6939087
109,113.971756
83,66.49342346
3,87.35198975
183,84.5513916
3,109.9609222
47,55.48042297
9,174.3543091
235,65.91716003
111,186.5370026
18,112.9105072
46,67.65849304
15,169.1382599
4,71.38682556
68,129.2021942
129,54.03681946
145,141.21492
19,126.1769562
220,65.45475769
6,174.4930267
41,107.0413971
67,74.04321289
2,79.74316406
212,126.6770477
102,98.85787964
38,124.5253754
26,56.53987122
107,88.78747559
94,80.83717346
70,208.1694794
53,62.6103363
176,89.84277344
42,95.35835266
209,183.566864
182,160.5633087
3,63.8873291
116,145.5344086
5,78.84274292
156,76.79981995
8,74.01486206
75,72.09786987
9,61.46585083
78,98.22029114
152,109.5032501
182,87.06869507
70,231.5835876
92,247.3398285
39,92.39056396
11,38.74732971
140,158.4696808
223,91.40238953
25,77.48643494
260,154.9541626
53,107.4169464
71,97.54756165
146,76.97306824
91,74.22077942
40,52.20695496
191,146.8020325
28,117.1052094
89,75.87211609
93,55.73408508
18,110.4863739
113,72.7191925
52,127.313385
55,87.09727478
104,108.8848419
87,78.76675415
120,137.914093
118,95.93333435
34,58.78057861
8,64.94212341
23,128.6262512
132,104.9136353
172,92.41415405
31,76.37687683
200,114.4157867
2,94.29785156
46,253.335907
75,57.58103943
2,76.09661865
147,68.73553467
132,92.81002808
16,123.3138885
22,112.3944244
123,114.2653046
110,103.2544708
6,162.4347992
124,107.2176056
15,41.87649536
99,85.2394104
136,114.8505249
52,85.03083801
70,156.4339447
83,104.3615417
8,103.8489075
63,153.6088562
64,63.40209961
20,83.01670837
23,56.17973328
250,73.30731201
94,69.71000671
11,93.93684387
61,41.31745911
115,72.98823547
86,107.9295349
96,74.21296692
79,195.5955353
120,78.83171082
37,77.53157043
28,32.26663208
181,70.3874054
98,77.53157043
48,117.6490784
236,94.81837463
94,146.0724792
136,50.21850586
107,73.71951294
1,88.01768494
99,89.41526794
740,135.3241425
18,69.39611816
5,80.75552368
223,105.6762238
13,76.9211731
90,91.50193787
57,129.8912811
0,66.4667511
52,48.22810364
172,85.79891968
50,114.413681
0,58.57453918
38,60.62187195
183,53.74299622
3,105.0732574
53,76.24546814
48,55.38253784
42,76.45535278
4,115.5701904
2,84.13769531
44,75.826828
2,115.1536407
28,84.33964539
14,141.5836945
98,184.1299286
51,81.02787781
318,139.0800018
54,80.79078674
29,114.6213074
25,72.43019104
242,156.5042572
11,184.9654236
3,135.2274933
3,243.7992096
1,76.39149475
145,81.1434021
55,53.84767151
29,121.1214447
1,63.57342529
126,104.9136353
7,61.42100525
142,69.0942688
82,155.5510864
949,149.8446808
22,102.3705597
45,76.79788208
67,67.93870544
23,70.0092926
69,106.4214935
115,81.26985168
79,63.18177795
36,72.96807861
141,96.97218323
3,191.3455353
1286,181.3379974
91,64.3417511
25,54.82020569
20,120.0020905
22,88.58067322
109,59.56108093
171,153.5640564
7,87.03645325
21,98.15394592
53,124.6285706
126,115.657486
9,70.39701843
106,129.2783661
18,103.7494812
44,95.8414917
209,109.8659515
52,45.17054749
40,107.3948669
8,48.55647278
28,107.8286591
38,182.5914764
8,106.3112335
53,49.66334534
24,81.28605652
123,76.81408691
15,68.04417419
64,75.35986328
18,45.05879211
3,84.07714844
10,86.34507751
1,93.10249329
44,62.19136047
14,94.82984924
4,162.0760651
6,46.00334167
32,114.7340698
145,86.56686401
106,73.1872406
11,88.78729248
48,130.8315887
184,62.25160217
70,106.5730743
77,106.4325104
49,59.11186218
69,67.16578674
28,57.2288208
76,98.30995178
30,92.5622406
47,98.67507935
4,103.5565033
810,124.4199677
14,99.73995972
146,68.78038025
32,101.9094849
5,101.3122711
144,104.2858429
101,105.0198517
166,81.06567383
18,100.2948914
62,146.0406647
153,72.19534302
137,44.79122925
111,111.6708221
1,42.00299072
32,103.5360565
47,147.2721252
20,91.44332886
140,137.5102081
129,116.8236542
24,116.8083344
4,90.58033752
51,68.39497375
3,94.01698303
34,194.4745026
155,114.5764618
23,45.80723572
5,80.75552368
9,82.3742218
21,61.94067383
6,49.72523499
5,53.91096497
70,62.79992676
2,57.10910034
91,90.46043396
96,49.20252991
105,143.3673553
4,78.53242493
76,241.3414154
12,98.07778931
28,53.88615417
286,57.81178284
6,81.06344604
15,42.86437988
44,86.58940125
113,98.05656433
96,68.26115417
104,127.0879059
88,92.70680237
99,98.29545593
47,52.7714386
4,225.6647339
16,85.7155304
76,75.12442017
24,67.63186646
15,69.05610657
86,64.46870422
254,117.7065277
66,86.6157074
10,120.7697906
14,120.2499237
10,32.58856201
47,81.86698914
240,137.3281097
104,91.42762756
90,59.60546875
82,51.29425049
7,57.53434753
63,85.72296143
40,47.51287842
814,123.1195526
22,84.48182678
50,86.92939758
187,114.0689545
12,118.4111176
45,30.47102356
1,135.9819489
29,54.65786743
43,91.71028137
217,97.60046387
58,164.7247467
22,46.53105164
16,59.21276855
18,37.10958862
18,143.5950775
14,90.65130615
13,50.16426086
8,29.16398621
43,90.84941101
97,82.14984131
128,84.7779541
196,118.1741638
134,41.60037231
184,85.64299011
1384,209.3908844
101,74.98490906
90,90.55218506
49,42.73509216
35,66.74267578
46,1349.107849
19,113.2700043
17,94.14576721
87,104.168335
865,183.27388
61,106.0795288
232,90.59495544
55,44.39744568
3,106.1692047
8,97.8614502
23,70.02867126
1,75.96180725
58,109.5632324
189,115.1085205
2,94.51025391
64,150.4505615
146,69.05639648
7,135.7868042
107,96.09121704
60,30.60748291
58,119.7115479
2,33.73843384
188,159.053299
40,102.5229797
404,119.4898834
7,45.95849609
183,87.43089294
174,75.85813904
6,74.87397766
6,134.1961212
36,69.2341156
154,107.6425018
174,38.68363953
69,79.30487061
24,113.747818
58,97.20079041
81,82.11273193
1,55.44648743
6,79.92253113
99,91.96572876
113,112.8721771
18,88.80334473
63,80.26556396
7,95.85113525
17,51.77171326
98,81.59181213
186,63.38050842
23,109.1577606
186,116.6046753
15,42.31825256
4,56.12962341
13,79.1907196
133,89.07124329
130,106.6179199
36,45.72488403
93,55.82376099
135,101.2368622
223,68.96644592
8,114.2856445
9,69.89572144
5,119.2796631
162,80.21936035
64,71.79148865
130,76.10203552
223,216.0910492
71,51.03263855
87,68.32466125
22,87.65344238
28,55.37397766
161,116.1197815
78,62.74406433
29,24.29277039
0,67.42643738
100,230.4908905
24,101.7861633
179,164.4213715
39,74.65101624
71,108.32164
37,200.7115936
2,42.64016724
38,85.2394104
141,100.8111115
2,109.8692474
79,113.9564362
22,40.27198792
152,163.1294098
28,140.2946625
7,148.4092255
5,385.684845
2,39.90344238
10,70.60960388
768,173.0523224
105,62.41902161
23,98.1987915
38,35.23300171
4,100.2615356
26,81.27792358
31,97.27281189
5,99.67858887
21,69.08561707
75,136.0630493
45,49.67993164
66,86.61413574
27,94.34236145
94,161.7651825
59,111.5103455
17,82.81086731
47,117.6490784
153,70.9394989
168,94.84063721
50,52.87075806
86,71.90591431
116,80.15049744
13,89.0723877
9,68.19216919
25,117.7833405
11,91.42762756
161,172.4569855
2,114.9137115
27,103.8236542
41,91.79864502
18,80.56044006
301,103.3889923
158,101.2814178
236,120.6729279
96,70.31436157
36,87.81993103
7,66.3271637
58,52.56524658
100,106.9858398
54,129.1724396
68,54.98716736
19,65.12150574
96,132.45961
1,112.9618683
149,102.97966
49,111.3104401
77,100.1618042
101,58.97767639
274,76.09524536
122,98.45664978
5,53.69914246
140,71.70179749
1,69.77357483
855,90.83981323
145,93.99919128
5,48.32572937
16,78.56129456
72,47.56575012
108,104.7070007
4,66.03837585
1280,239.0488129
82,52.79373169
47,111.0124512
5,106.1692047
73,113.8667603
120,71.35047913
9,51.81626892
22,122.03685
33,75.28779602
39,83.88490295
5,53.79647827
41,78.30152893
17,135.4729004
89,82.59843445
193,92.79222107
27,107.7838135
35,102.950119
42,129.1390076
93,113.7923737
102,39.38923645
76,70.32466125
191,126.405899
79,48.14772034
186,61.62379456
76,73.48658752
109,92.6933136
17,220.0109558
124,140.1562042
14,102.9969025
1,72.09004211
104,104.1315765
82,44.56034851
12,102.7332001
86,98.12055969
45,73.43666077
18,123.6946259
15,87.08265686
100,82.77781677
120,51.5189209
44,25.30137634
73,101.1779785
51,44.91772461
58,79.23556519
43,74.73097229
1145,145.6578064
239,104.809967
19,60.03710938
1,70.1771698
53,115.7962952
54,70.65170288
3,72.59864807
169,167.5424957
236,168.8877563
121,107.7866516
167,118.2923126
53,110.2501373
81,50.66691589
4,83.74424744
106,81.18823242
11,63.44862366
44,58.67506409
22,61.14295959
79,67.17166138
67,67.02812195
167,298.3440399
55,117.1109772
24,134.822052
71,137.2128754
29,122.9853058
64,84.75041199
22,88.49887085
75,81.43254089
29,66.81668091
34,158.1540833
90,72.26464844
31,67.26243591
127,32.31147766
24,91.89595032
146,163.3217316
130,102.9208221
56,106.6933441
46,55.54667664
57,185.9324951
8,64.94212341
106,58.78057861
227,82.75340271
107,102.3884888
70,108.5458527
29,114.352066
65,91.34347534
204,75.76844788
147,102.6437073
124,92.53941345
76,69.25379944
13,58.02799988
24,53.80587769
18,88.87696838
21,76.04443359
74,122.5180511
20,201.7308655
161,102.7920685
128,93.79277039
2,197.8824921
14,90.70088196
114,51.96734619
80,106.4242859
31,116.9931946
27,137.363739
110,104.7966766
5,109.8375092
41,68.49513245
82,74.97529602
8,64.72496033
41,59.49279785
88,38.07731628
111,70.07350159
32,84.87425232
110,121.6526337
10,52.83473206
25,207.282486
125,51.22781372
218,85.50109863
61,121.0337372
11,70.04292297
36,79.29679871
3,138.8148651
36,92.80625916
227,85.23362732
132,77.88529968
76,91.74151611
46,49.67098999
293,64.79878235
1,92.40097046
145,77.51728821
161,70.35652161
168,61.57200623
90,131.6664276
166,76.3653717
101,86.24299622
1,56.13766479
36,62.13972473
63,55.30107117
102,160.0467834
14,132.7709045
53,133.3441315
313,232.1809235
2,46.85533142
225,74.51289368
212,65.51359558
305,156.3188324
4,47.15296936
39,96.47781372
46,108.6215515
78,95.1999054
29,97.78373718
42,41.96617126
132,72.4627533
34,56.71258545
119,121.3527374
221,127.9151611
116,97.53627014
128,69.24993896
35,78.90605164
6,114.9455261
273,156.2237244
8,94.77931213
18,97.73280334
1,147.4012909
7,74.96128845
37,106.9853973
25,169.3883209
146,105.0197754
157,112.584198
24,47.02667236
249,128.6052704
92,116.2812042
19,103.7028961
89,78.60639954
55,98.22029114
82,106.5139618
17,112.0530701
5,112.6360168
142,129.2758026
20,237.6042633
176,77.0627594
20,102.5089874
32,43.6186676
50,110.2440948
33,43.1171875
78,61.30992126
2,115.6972504
104,96.04742432
63,54.22349548
35,105.480545
291,41.05262756
110,57.9143219
75,122.3338776
21,59.8548584
805,104.6614227
24,158.8504181
77,89.26882935
164,70.31031799
4,79.09967041
25,66.93409729
193,111.0595703
122,174.4481812
12,313.004364
15,89.81803894
123,165.5120392
18,119.0246429
163,76.21075439
8,64.18209839
124,171.6399994
30,49.97018433
9,98.65869141
97,110.1724396
86,118.1230011
9,67.84803772
17,78.74264526
5,91.65263367
8,102.2207794
29,186.7307892
4,113.2588806
5,126.8570099
5,78.3387146
90,83.73617554
67,206.3573608
100,200.6590271
9,93.15122986
1,128.6660309
5,65.94566345
61,76.5952301
173,108.5573273
56,123.8662415
179,87.26231384
41,55.81573486
43,57.79600525
5,88.59255981
186,117.8853302
5,107.2836761
0,71.73130798
32,59.46598816
8,135.7656097
58,106.348587
47,90.62516785
222,111.7539673
25,40.38867188
204,174.9680176
38,90.00839233
145,210.2428741
64,109.6828918
244,56.48791504
27,59.29063416
95,70.74613953
25,69.71476746
1,117.1987
3,61.42100525
5,67.99494934
24,135.7871857
50,91.96572876
45,117.9996796
76,113.9434509
89,113.1057587
182,65.8653717
18,90.90522766
3,86.8069458
189,82.4336853
149,75.46882629
16,75.91256714
63,112.4022675
22,87.82487488
57,63.23754883
63,78.42562866
26,71.34197998
257,119.1352997
50,111.6187286
6,102.9172974
11,134.2409821
167,100.2948914
142,136.4791412
5,92.23284912
41,71.87365723
232,105.1381226
95,93.74403381
53,122.610672
196,121.9303131
25,99.33921814
6,119.1350098
163,62.82170105
77,147.3167572
21,233.6294556
120,106.2703857
42,53.05978394
4,46.900177
293,86.00708008
89,85.39689636
828,119.1594543
105,67.02424622
65,134.4474182
87,51.98194885
12,24.04595947
212,88.58700562
207,122.2750702
187,61.6686554
58,105.350174
30,76.51139832
30,89.19094849
208,82.87983704
54,72.81137085
13,132.4682159
56,121.2317963
44,85.53918457
23,174.3543549
161,102.5941162
45,180.9757843
36,139.756546
75,118.1137695
52,108.6545105
4,68.44726563
46,49.39480591
91,94.11592102
144,97.29689026
33,94.651474
28,113.0303497
39,73.35298157
189,117.0187988
3,77.39703369
129,119.2397919
1,76.79844666
36,95.61935425
147,123.2092285
188,47.74525452
37,125.6130066
18,88.35253906
3,72.75222778
2,94.68109131
145,82.51501465
31,80.81620789
75,109.622345
67,133.0069733
35,74.168396
159,98.45635986
56,109.801712
87,101.8503876
143,123.5988312
14,86.31561279
12,100.0706787
113,260.562851
47,73.0905304
342,85.52806091
124,157.4792938
79,88.30801392
141,117.1511536
113,80.75883484
21,38.81350708
13,88.87696838
45,69.9389801
120,79.49191284
79,76.79286194
122,50.54081726
13,109.6176758
20,53.59114075
200,122.6786346
9,89.58235168
71,52.90100098
202,98.29457092
27,198.7720184
10,109.6977692
12,84.97485352
89,53.49197388
14,126.3933105
6,139.8585663
134,93.85852051
55,89.99333191
85,85.00593567
27,82.59735107
64,117.6188812
50,173.3796234
7,92.97120667
64,181.5724945
69,72.70727539
10,80.24655151
51,81.52252197
12,59.20384216
120,87.79541016
41,142.2640533
8,56.56904602
65,61.09788513
43,116.4170074
32,93.89395142
67,98.06459045
251,177.1600494
156,108.0878448
174,86.80610657
100,117.7750092
205,198.7938995
95,70.80763245
59,56.91459656
74,98.64929199
20,65.41862488
221,86.71342468
141,89.67878723
0,130.7419281
3,43.75318909
44,117.4460907
116,103.9684906
108,81.51556396
3,55.77702332
46,104.7345428
127,88.89302063
186,107.4265289
90,81.5670929
162,105.5123138
277,86.68534851
33,72.32850647
26,127.718399
66,194.7241211
56,116.0226288
125,51.78567505
231,162.3010559
0,68.42860413
7,56.09144592
123,71.32432556
124,56.92855835
111,94.59992981
64,163.8468933
312,139.6249542
29,32.17695618
34,80.62567139
49,117.6490784
71,75.82728577
84,75.82756042
37,81.59181213
95,109.622345
22,158.527298
83,60.8722229
58,94.40861511
27,84.83583069
122,42.44425964
102,56.23579407
122,53.07936096
30,70.52055359
171,94.61642456
195,46.16697693
112,75.53005981
25,73.71998596
5,90.2339325
25,41.33172607
47,141.9967957
311,346.4624939
107,108.7254944
77,54.53874207
5,52.09384155
14,125.886734
123,86.0062561
67,72.72267151
136,71.41877747
9,111.8641663
3,97.70358276
31,81.4311676
102,124.3022308
52,147.6040802
3,77.26251221
15,78.65261841
52,131.0855713
15,98.69549561
5,30.69715881
14,51.9365387
5,45.59146118
37,129.1555481
23,97.4888916
1,83.31152344
39,84.10298157
30,54.05787659
7,100.0706787
45,55.53845215
4,101.8532257
120,170.8731842
27,112.8565979
87,75.30584717
4,53.93099976
35,67.88493347
216,85.3137207
15,76.13221741
168,211.2072754
28,66.51023865
20,177.5712433
62,89.47390747
20,85.2394104
63,70.53482056
10,159.6320038
110,72.22593689
158,93.85673523
108,107.7386932
68,167.2847137
4,72.19508362
210,75.40971375
92,93.28077698
15,79.77230835
421,174.1051636
74,95.56184387
143,94.89414978
15,76.74307251
159,56.82569885
151,152.235199
112,71.82234192
83,50.22970581
2,33.74642944
215,73.26991272
77,138.2086639
88,77.44400024
5,129.9361115
84,351.724762
52,64.04527283
19,52.22663879
1,91.27612305
1,78.74229431
1553,244.5180054
119,-33204944383
20,48.91004944
96,83.9236145
5,152.2226715
23,73.16065979
23,83.47993469
9,51.77993774
223,70.62586975
6,180.9015656
858,101.3682098
4,169.6904602
21,91.54814148
27,54.7559967
71,97.84005737
128,181.3379974
167,109.9362335
26,116.2074738
51,88.84040833
41,63.20533752
56,27.64788818
794,113.9234467
191,114.3333282
161,67.07609558
141,46.36207581
64,78.08706665
176,133.9715576
6,77.28697205
1,90.87597656
31,51.30966187
17,78.3150177
39,31.23527527
15,71.2313385
54,117.1558228
12,60.14265442
89,75.75427246
50,73.26991272
34,58.04994202
123,82.83934021
39,85.51300049
129,138.657074
30,80.81620789
57,110.3104095
74,153.5882111
40,97.3881073
21,317.8986664
4,53.89555359
140,74.89605713
69,81.11729431
8,77.06752014
25,47.6993103
15,89.16358948
68,197.5379944
12,100.3342438
163,139.950531
9,110.6694183
2,54.43283081
25,50.25531006
98,70.5667572
136,81.00886536
67,106.0716705
1,104.7926636
13,45.62806702
75,51.16018677
174,107.0229645
112,53.74603271
122,92.71879578
48,83.12120056
21,93.71957397
56,62.5080719
1,78.13090515
45,100.422348
61,64.6547699
36,128.5904694
54,104.6756592
72,75.5582428
292,86.00708008
91,51.77993774
2,113.9391937
85,49.83030701
17,53.12384033
24,59.86746216
30,160.8683319
90,55.61781311
3,57.36381531
46,64.7960968
4,60.53166199
26,69.99734497
44,118.4400787
147,67.58644104
18,86.93763733
24,79.32025146
123,118.2026367
81,137.8499146
144,99.45861816
98,61.98738098
2,112.8276215
125,99.10850525
43,180.1199188
14,98.84541321
30,69.68254089
63,87.02384949
17,97.29689026
12,61.55552673
152,103.5992279
96,47.07818604
23,54.95472717
5,121.37883
28,40.20930481
36,55.37397766
8,78.67843628
37,142.1070709
100,74.168396
199,100.6781158
82,91.6546936
74,65.59658813
214,58.37127686
23,177.61586
4,118.7825165
46,102.9965973
70,98.7368927
73,51.07049561
97,123.8731842
4,135.3093109
29,146.7373505
77,151.3190155
128,52.75950623
105,134.1942596
33,73.30905151
106,82.88417053
13,64.43345642
89,103.5095367
67,60.57704163
12,56.4778595
119,89.76846313
7,52.74934387
34,54.11839294
25,113.7029724
118,54.02967834
9,91.1628418
274,172.8745575
191,98.27310181
51,125.4917908
132,106.3040161
118,82.96473694
177,126.9509277
138,88.37835693
170,125.0104218
83,78.34889221
106,89.60842896
196,165.5093231
110,73.31611633
6,86.73123169
89,124.6734009
49,90.72975159
148,77.48643494
20,105.7964935
121,75.06477356
63,98.42835999
90,130.6375122
10,144.5812378
64,89.72395325
2,153.6256409
2,77.50311279
49,59.59709167
6,60.64959717
131,74.58837891
1,78.96650696
53,97.72489929
30,72.43019104
11,53.21488953
357,129.7129822
96,49.20252991
104,61.57817078
99,102.0440216
11,61.75697327
102,103.1450348
127,78.90129089
91,110.5114441
68,95.44804382
56,119.7872467
2,212.7848358
220,121.8341064
91,75.61975098
97,65.79411316
25,101.371109
19,44.47869873
79,149.8446808
29,79.54980469
4,89.61276245
3,110.5967255
9,83.83753967
180,62.43095398
112,72.62950134
33,68.91767883
3,113.3890839
72,137.302536
89,80.91918945
202,146.9547272
88,152.7314606
9,64.94212341
65,227.8898621
3,131.0506592
5,104.3758087
84,83.52003479
56,124.6731415
171,167.3631134
116,171.5133972
259,105.2502441
3,62.81111145
75,130.3662872
12,62.50479126
39,85.10150146
43,43.97740173
71,111.246048
112,126.9746857
6,48.66966248
8,70.32261658
82,117.0938721
11,45.27085876
211,49.94004822
32,95.55918884
19,100.9983368
52,72.45706177
12,101.5385895
57,82.82264709
85,80.62538147
16,78.13897705
95,174.877243
218,124.7610168
34,69.21583557
7,94.68618774
69,81.45774841
64,105.945282
118,81.51556396
81,81.47740173
162,60.8270874
7,75.58433533
135,68.41435242
61,76.00663757
155,96.67619324
78,67.21650696
41,83.62980652
4,64.89683533
20,77.55603027
3,153.7763367
108,180.4390411
93,338.3872681
31,102.1334229
225,96.79568481
49,42.99041748
103,160.1364746
28,54.57522583
2719,177.0490265
100,124.4472351
80,79.43232727
3,47.07954407
129,94.40505981
16,64.35667419
52,79.40068054
22,93.49258423
186,134.2557831
250,107.9973602
129,91.38119507
113,87.98834229
174,83.26322937
312,121.428421
23,77.44160461
33,60.96195984
122,47.87016296
102,100.4837952
30,55.98085022
72,88.64846802
194,119.0155792
43,62.19136047
77,82.59843445
72,120.9960785
190,88.76655579
79,62.55667114
117,68.60493469
72,101.451767
109,92.25845337
148,102.5370026
79,67.17166138
21,71.99742126
16,61.3533783
4,81.38798523
133,107.5528412
11,85.82707214
12,100.8332825
80,84.32533264
65,143.433609
121,57.92857361
215,162.8534698
144,71.70179749
206,77.42304993
72,85.61755371
20,104.0226898
4,82.77308655
155,108.7188263
1,97.13764954
98,126.872818
28,112.2847595
114,143.4770966
103,108.3233795
58,79.36230469
7,64.4488678
7,99.65333557
96,110.7431183
19,121.1019287
115,97.27648926
12,134.1064606
11,74.06399536
16,155.701828
293,57.02601624
28,114.5268707
35,50.927948
21,87.61717224
77,71.97084045
17,46.74197388
130,93.45301819
59,144.3899078
175,111.9970551
158,117.4443817
396,181.5531464
18,101.2814178
21,123.8730927
15,74.43745422
165,83.11645508
17,72.86750793
57,106.8418427
105,96.18089294
132,81.27792358
8,34.77685547
211,105.0411072
47,247.394104
102,66.97938538
21,134.0167694
16,91.79992676
193,147.1335602
86,84.72064209
20,88.89302063
65,104.4654999
11,128.4993134
57,76.23085022
4,66.49873352
14,101.8812103
162,192.577301
84,166.5111237
85,53.85070801
123,96.41259766
35,83.61582947
153,131.6808319
171,61.90525818
