Actual test,Predicted_value
76,111.8794093
113,111.0013501
47,115.1920873
75,119.5424717
90,113.5157924
16,104.1764351
30,113.1964982
118,111.6000268
131,110.5623204
44,108.2075252
44,106.770701
25,126.0480925
246,115.9504112
90,110.5224087
269,128.6822702
20,113.7951749
54,111.7995857
22,113.954822
23,110.6022322
257,113.6754396
72,107.688672
665,136.6247151
31,107.3693778
9,110.282938
86,112.0789682
11,103.458023
9,115.3517345
143,115.7508523
10,114.154381
72,122.4161202
99,107.8483192
103,113.6754396
51,123.4937383
94,125.7287982
10,110.1232908
2,115.990323
0,125.6888864
48,113.4359689
178,123.2941794
69,133.511596
75,104.3360822
59,120.8994724
186,110.3228497
165,115.8705877
27,114.5934106
7,105.5733475
807,129.999359
52,110.0434673
393,103.1387287
1,107.9281427
77,112.7973803
200,108.0079663
49,121.4981491
52,113.9947338
20,114.5934106
24,127.245446
7,121.897267
3,112.5579096
122,111.0013501
73,123.1345323
163,117.5468826
151,104.934759
71,111.0811736
20,125.0902097
131,111.560115
11,125.1301214
17,117.3872354
1,109.0855845
545,117.1477647
116,112.1587918
17,105.4137004
40,113.4758806
16,113.5557042
195,113.4359689
21,113.5157924
15,105.4536122
8,111.4004679
29,112.677645
78,118.0657358
297,112.9171157
89,111.759674
111,109.2851434
4,110.0434673
29,113.5557042
117,105.9325536
1280,120.779737
74,109.8838201
753,134.070361
34,114.1942928
206,105.7729064
142,117.9060886
170,99.38702105
19,105.7329946
29,125.5292393
108,112.1587918
6,105.7729064
18,115.2319991
12,124.8108272
96,108.0478781
65,120.0613249
10,119.8218542
47,107.8882309
15,122.0170023
49,117.0280294
487,135.0282438
18,113.5157924
745,130.9173301
185,128.4827113
158,119.1832657
5,126.127916
42,106.2917596
11,113.9947338
26,115.5113816
246,115.990323
51,122.8950616
18,111.0013501
75,117.1477647
41,111.4403797
19,111.0412619
64,127.0857988
43,114.1942928
123,120.8595606
51,121.0591195
35,121.4582374
79,111.7197622
10,107.5689367
39,112.8772039
37,105.85273
27,126.8064164
131,113.1565864
76,105.8128182
8,115.8705877
136,117.6666179
499,136.3054208
909,129.7598883
0,117.3473237
178,109.0057609
209,106.3715832
95,113.5157924
267,104.934759
28,124.5713565
11,114.513587
28,110.7618794
129,101.5821691
70,114.5534988
4,115.4714698
11,113.3561453
36,120.0214132
60,131.3563597
84,118.0657358
18,110.1232908
37,120.6600017
120,104.6553765
25,113.7153513
97,111.0412619
51,119.1034421
89,130.198918
21,117.1876765
61,112.4780861
16,107.9680545
36,132.0747718
47,134.5093906
14,111.1609972
7,126.2476514
9,118.5047654
22,109.6443494
33,125.6489746
11,132.7931839
13,120.0613249
128,111.5202033
3,108.2075252
182,108.9259373
66,127.0857988
2,110.8017911
6,122.2165612
21,113.2364099
96,108.5667313
91,114.3539399
28,107.7285838
880,127.8840345
19,112.7973803
40,104.6154647
561,109.165408
3,114.6333224
31,124.1323269
101,103.4181112
23,107.2496424
174,119.861766
94,115.5512934
8,112.1987036
8,127.2055342
112,113.0767628
306,127.604652
140,119.3828246
81,119.0236186
6,125.4095039
22,113.954822
114,133.8308903
123,110.8017911
79,118.0657358
213,111.9991447
133,112.8772039
142,102.6996991
71,121.9371788
1,117.5069708
70,123.9327679
1,126.6068574
169,119.7819424
35,103.0589051
30,122.9349734
181,120.1411485
12,112.3184389
47,118.5845889
26,119.0635303
9,107.6088485
1,125.7287982
160,105.85273
8,105.2141415
1,109.5246141
22,124.6910918
75,112.2386154
7,126.8862399
30,105.6132593
115,111.9193211
21,119.1832657
208,108.4070841
22,119.1433539
93,118.3052065
51,114.8727931
117,122.2165612
57,102.2606695
30,103.817229
2,115.5512934
104,118.4249418
7,121.1788549
49,110.6820558
161,122.2165612
190,109.2452316
50,108.5667313
5,121.5779727
51,115.5512934
696,129.9594473
61,114.0346456
64,118.7841479
38,112.3982625
2,107.8483192
209,103.817229
252,110.2430262
54,105.6132593
2,118.5845889
105,111.759674
29,105.8926418
51,130.4783004
46,112.6377332
1,127.0857988
14,124.1323269
1,104.6553765
114,101.2229631
18,111.4403797
82,104.934759
152,110.282938
10,110.1232908
63,118.6644125
1,127.8441227
211,108.8860255
15,112.0789682
31,112.5978214
50,109.9237319
83,114.1144692
95,113.0767628
46,116.3495291
24,109.5246141
15,107.329466
218,108.2873488
120,112.0789682
228,115.431558
176,118.3052065
71,112.7175568
135,101.4624338
832,127.604652
130,110.282938
188,124.6112683
62,97.91028506
13,126.9261517
125,111.8394975
128,112.9171157
124,112.11888
77,124.4915329
28,123.5735619
168,119.7021189
120,128.7620937
125,109.6044376
19,111.4403797
5,119.6222953
837,136.0260384
63,118.5845889
14,124.850739
13,115.5512934
9,103.9369644
4,122.256473
175,113.6355278
3,116.9881176
109,107.5290249
23,108.1676134
149,118.2253829
47,112.7973803
3,126.5270339
26,113.8350867
71,125.2498568
69,118.1056475
2,115.3517345
39,121.1788549
102,108.4070841
6,122.9349734
100,108.6465548
108,113.3162335
71,110.9215265
53,117.3872354
27,110.8816147
51,109.0456727
122,113.036851
78,113.954822
105,107.329466
116,113.3960571
35,115.5912052
171,121.1389431
131,112.2386154
128,102.1010223
48,122.6555909
59,122.5757673
127,122.6156791
512,84.89904362
54,133.9107138
206,110.6820558
6,108.3272606
105,101.7019045
12,114.2741163
228,117.3473237
208,110.7219676
249,115.9504112
55,121.0990313
56,114.5534988
8,112.0390564
43,124.5713565
55,105.4137004
50,125.2498568
66,113.5157924
8,117.5867944
10,110.0434673
297,103.1387287
129,111.0811736
115,103.7773172
39,110.2031144
187,114.0346456
41,111.4403797
16,117.0280294
20,106.411495
30,130.5980358
14,107.1299071
84,109.0855845
1123,118.025824
84,118.5446772
78,115.5512934
96,131.4361832
24,108.3272606
51,111.4802915
201,108.806202
218,129.4006823
24,116.1100584
61,102.9790816
114,120.6200899
273,111.4403797
110,108.6066431
15,111.6000268
14,110.3627615
12,110.8816147
28,114.5534988
108,107.2097306
66,110.9614383
49,108.2873488
73,112.8772039
105,112.5579096
18,119.6622071
173,103.817229
21,122.5358555
35,109.0456727
667,136.5848033
132,112.7574685
54,119.9415896
778,127.4450049
137,117.6267061
7,113.9947338
21,122.7354144
26,116.1100584
151,104.3360822
325,110.282938
23,108.8461138
99,110.9614383
72,112.8372921
54,104.1764351
95,102.5799637
171,110.3228497
33,103.458023
19,111.4004679
119,131.3563597
81,119.0236186
103,111.3605561
79,119.4626482
100,114.154381
80,111.8394975
128,101.7019045
93,112.7973803
53,120.3806192
125,109.8439083
155,116.5091762
492,85.61745572
782,132.2743307
17,128.4427995
458,88.45119236
37,111.9592329
186,105.9724653
87,128.8818291
755,134.2699199
15,109.165408
33,113.9149103
73,114.9526166
8,128.8020055
5,129.640153
31,111.6000268
28,113.4359689
124,102.9790816
130,111.0811736
85,112.2785271
46,107.3693778
73,112.1587918
22,125.4893275
68,119.1034421
35,123.733209
150,109.3649669
56,127.9239463
199,118.1056475
42,106.0123771
594,137.0637447
60,115.1521756
84,114.8727931
103,113.3162335
27,102.3005813
136,117.2675001
6,108.0478781
3,105.1742297
19,122.8950616
60,110.6820558
6,108.6864666
29,115.5113816
7,126.6068574
94,114.154381
133,108.0478781
106,121.0990313
37,113.7153513
183,119.5823835
110,118.5845889
37,113.4359689
87,118.025824
30,126.6467692
53,118.8639714
44,128.163417
768,133.7111549
27,114.3140281
156,108.8860255
115,99.22737392
169,116.2697055
56,121.338502
223,111.4403797
186,111.8394975
141,108.5268195
2,110.5623204
66,112.9570275
65,120.6999135
33,119.5823835
630,84.73939649
41,110.1232908
168,128.2432406
75,120.6200899
592,130.9572418
186,119.7021189
128,107.1698188
50,111.4802915
172,119.1034421
2,107.6088485
941,125.4095039
1,134.0304492
90,117.8262651
681,136.824274
15,114.1144692
42,114.5534988
4,133.1124782
72,114.5534988
27,119.2231775
104,101.1830513
212,107.2496424
145,108.0877899
59,104.9746707
76,106.8505246
196,117.0280294
58,119.5424717
110,113.954822
4,106.5711421
174,115.9104994
174,129.5603294
54,121.338502
46,114.3140281
130,120.2608839
3,117.0280294
42,125.209945
145,119.2231775
90,107.6088485
18,108.7662902
34,111.4403797
12,110.7219676
2,128.2033288
6,113.4359689
50,120.3806192
94,124.6910918
2,121.6977081
115,129.8796237
44,121.0990313
38,118.8639714
69,104.5356411
201,119.0236186
114,102.1409341
140,113.5557042
356,106.5711421
12,110.0035555
110,112.9969392
654,81.90565985
116,128.163417
195,113.4359689
41,118.1056475
187,113.954822
38,123.8928562
18,124.65118
25,105.2540532
120,112.1587918
9,115.5512934
47,115.1521756
202,108.6465548
1,124.2520622
48,115.1521756
666,136.5848033
43,109.8838201
113,117.8262651
171,119.1832657
214,115.7508523
155,111.200909
70,125.4494157
11,117.2275883
33,111.759674
54,112.0789682
29,115.990323
203,110.7219676
71,123.733209
15,127.3651813
115,111.7995857
11,118.4648536
22,117.9060886
105,103.1786405
119,116.8284705
17,117.9460004
17,126.5669457
133,119.5424717
21,109.0456727
55,122.3362966
4,121.8573552
22,109.724173
200,119.0236186
26,80.22936494
162,109.4447905
164,126.9660635
2,115.1920873
39,112.7574685
165,117.467059
45,133.6313313
398,114.7530577
150,126.9261517
120,108.5667313
350,85.05869075
106,110.9215265
103,109.4447905
139,116.2697055
55,116.7087351
27,114.2342045
0,115.431558
38,110.7219676
81,120.5003546
46,119.5424717
50,110.6820558
4,114.9127049
116,109.9237319
22,114.6333224
115,110.3627615
16,110.2031144
47,109.2053198
4,104.5755529
130,112.7175568
59,111.560115
201,110.9614383
2,128.0436816
2,115.3517345
171,109.8838201
13,121.9371788
46,124.1323269
3,109.5246141
55,107.9281427
93,116.3495291
97,116.7087351
101,116.908294
16,121.2187667
14,109.1254962
68,120.1411485
24,118.1056475
4,115.0324402
31,107.0500835
724,82.66398374
11,124.9704743
26,112.4780861
14,108.1676134
451,113.7153513
151,120.5003546
70,125.8884453
79,120.0613249
2,112.3982625
24,110.0434673
99,132.1945071
236,125.6090628
22,110.4824969
202,120.420531
192,117.8262651
42,116.0701466
10,114.7929695
1,112.9570275
36,107.8882309
16,109.724173
8,116.0302348
5,116.0701466
9,115.5912052
144,110.6022322
61,123.733209
165,108.6864666
104,111.0013501
90,122.3362966
772,132.3142425
39,122.3762084
23,124.6910918
27,117.3473237
65,107.5290249
85,123.8130326
38,130.9572418
109,106.411495
11,112.3184389
237,112.8772039
219,108.2075252
43,117.9859122
722,133.870802
44,122.4161202
176,111.1609972
49,120.3007956
4,127.0458871
20,112.7574685
137,118.2253829
46,113.4758806
20,121.5779727
97,103.2185523
53,116.2297937
29,126.8463281
12,107.5290249
89,106.1321125
14,109.4447905
6,129.1612116
116,100.9834924
8,115.9504112
6,120.7398253
56,120.5801781
15,114.0745574
207,102.0611105
140,104.9746707
41,116.2297937
33,107.7684956
105,124.8906507
54,105.4137004
83,120.8196488
51,111.8794093
89,103.0988169
51,121.0591195
134,108.806202
61,125.6888864
18,117.6666179
3,125.6090628
13,107.0500835
165,109.2452316
39,112.9969392
337,99.9856978
30,110.8417029
7,132.2743307
87,107.7684956
84,103.458023
132,113.8749985
69,109.4447905
24,110.4824969
229,118.025824
94,104.5755529
2,126.0081807
27,116.1100584
59,106.4913185
36,120.5801781
929,132.3940661
13,106.9702599
4,123.0147969
75,105.7729064
147,103.0589051
30,119.1433539
83,112.3184389
40,114.4736752
128,129.081388
45,109.8838201
175,109.2452316
169,116.908294
79,104.2163469
26,114.9127049
135,109.2053198
102,114.0346456
17,110.282938
307,111.4004679
223,108.3272606
1,107.6088485
30,109.3250552
8,104.6952883
3,110.083379
52,124.1722386
8,126.7265928
205,114.6333224
174,108.2873488
76,119.0635303
62,111.200909
52,127.1257106
21,102.5001402
57,125.1301214
10,128.722182
3,121.2985902
89,113.8350867
34,109.6842612
69,121.3784138
56,114.4736752
9,127.2853578
162,119.0635303
94,110.282938
95,113.4359689
1,115.5113816
843,136.1058619
100,117.0280294
740,80.30918851
134,100.0256096
92,118.3052065
217,116.1499701
127,121.1788549
7,114.5934106
76,111.8794093
1,112.2386154
109,115.3118227
7,115.7508523
23,107.8483192
46,127.0458871
12,101.7817281
16,133.2322135
10,107.1299071
60,106.0922007
39,113.6754396
736,131.9949482
143,120.4604428
655,136.5049798
124,111.3605561
154,99.9856978
58,110.7219676
106,113.9149103
96,103.6176701
59,122.8551498
27,126.8463281
3,104.6154647
173,123.6134737
59,129.7598883
21,126.1678278
230,118.025824
22,119.3429128
36,124.3318858
62,133.7111549
266,105.6930829
6,118.1455593
175,119.861766
25,132.8330957
42,121.3784138
14,127.5647402
2,108.0877899
136,130.2388297
118,110.282938
74,111.1609972
811,126.9261517
849,127.5647402
12,109.724173
8,119.0635303
33,117.1876765
158,125.2897686
126,132.2344189
15,118.7841479
11,111.4004679
0,124.0525033
33,125.8086218
34,125.2498568
10,110.5224087
16,104.8948472
68,119.5823835
52,107.4891131
10,123.2143558
5,130.558124
152,116.7486469
9,115.990323
28,115.8306759
1054,131.7155657
76,120.6200899
4,122.3762084
19,123.2143558
4,128.0436816
115,111.4004679
23,121.897267
325,110.1232908
15,119.861766
211,117.9859122
33,115.1521756
81,127.6445638
56,107.6088485
0,128.2432406
1,111.759674
705,133.5914196
239,115.990323
229,126.4871221
12,104.0966115
112,113.3162335
55,102.7795227
191,123.2542676
4,112.0789682
17,107.6487602
254,115.3118227
21,105.3338768
262,110.3627615
3,133.6313313
124,132.2344189
217,114.7929695
154,120.1411485
47,106.2917596
278,102.899258
12,115.5512934
18,114.3938517
141,109.0057609
49,112.11888
6,127.3252695
49,126.8862399
23,107.2097306
87,109.9237319
0,111.6798504
12,104.934759
243,115.4714698
145,111.4403797
49,105.9325536
39,109.4048787
21,114.6732342
64,105.0544943
32,111.0013501
64,122.4161202
11,112.4780861
80,109.5645259
117,126.9660635
146,120.9393842
110,129.5603294
4,113.7951749
36,134.3896552
29,109.6443494
43,124.4915329
70,126.8064164
182,115.5113816
14,107.4891131
69,102.5799637
182,120.3407074
168,106.6110539
40,108.4070841
30,114.7131459
10,112.9171157
28,124.0924151
24,114.3140281
29,133.8308903
11,102.9790816
34,110.3228497
52,125.9283571
70,112.4780861
53,120.3806192
73,123.2941794
160,109.1254962
37,102.9790816
4,106.7307892
75,118.2652947
39,115.6710287
2,115.4714698
86,113.9149103
15,109.0057609
40,128.3629759
2,113.6754396
82,110.3627615
28,112.7574685
5,119.1034421
11,109.3250552
8,134.1501845
0,107.6088485
41,116.0701466
84,104.5356411
1,111.759674
3,107.0500835
110,120.979296
88,111.7995857
4,129.640153
627,84.85913184
138,102.540052
592,81.10742418
98,113.8749985
12,111.5202033
38,108.8860255
138,109.0057609
95,102.540052
18,117.6267061
72,111.1210854
23,104.1764351
129,112.5579096
36,124.4915329
154,105.7329946
107,114.154381
24,115.3916463
72,103.1786405
211,112.7973803
54,122.256473
845,129.4805059
2,135.2278027
49,112.677645
538,86.57533853
96,114.0346456
51,119.6622071
174,109.9237319
5,124.6910918
4,107.6088485
93,122.1367377
7,113.2763217
293,111.8394975
86,127.8042109
132,107.6088485
8,115.3118227
73,113.3960571
96,122.0968259
20,124.0924151
129,120.1012367
18,132.4738896
93,119.50256
163,107.0899953
59,127.4450049
34,105.9724653
115,113.5157924
43,120.3806192
57,107.688672
57,116.3495291
21,125.4893275
3,106.5711421
13,113.2763217
26,111.4802915
6,135.547097
29,115.0324402
175,118.6245007
23,111.8794093
572,102.3804048
64,131.6357422
23,115.1521756
20,114.9925284
34,118.2652947
144,110.4425851
179,120.6999135
19,107.6487602
255,116.1100584
8,112.7175568
210,107.1698188
223,107.7285838
21,105.293965
33,102.7795227
49,108.2075252
42,117.1477647
28,109.0057609
291,122.9349734
307,111.1210854
55,117.6666179
37,121.2586784
9,114.513587
63,113.8350867
144,104.6952883
4,124.0924151
180,115.7907641
188,114.7530577
33,120.3806192
34,108.6864666
116,123.9327679
111,126.8463281
154,104.2562586
15,109.0456727
2,116.3894408
53,122.4959437
36,132.9129192
193,113.8350867
3,113.4359689
8,110.0035555
43,122.4959437
34,124.9305625
37,119.4626482
684,133.3918606
9,111.560115
87,121.2985902
200,117.1477647
82,113.5557042
13,124.9704743
179,115.5512934
217,112.2386154
86,112.2785271
86,122.5757673
3,114.9925284
117,122.2165612
241,116.7087351
93,113.9947338
68,111.4802915
23,132.8730075
3,120.1810603
3,125.4494157
59,131.9550364
49,109.8439083
1,115.5113816
111,110.7219676
18,127.2055342
78,113.7153513
614,80.14954138
36,110.9215265
22,107.5689367
28,116.7486469
109,110.7219676
2,114.7929695
64,104.0966115
23,117.467059
150,120.4604428
73,112.0789682
71,119.303001
18,110.5224087
17,114.9127049
66,112.6377332
94,108.9259373
7,108.6066431
133,103.0988169
7,133.4317724
136,129.4805059
57,128.7620937
32,132.6734485
157,109.6044376
29,109.3649669
100,106.0123771
1053,121.897267
64,107.2496424
116,116.6289115
249,116.1100584
10,125.4095039
29,111.4802915
119,112.0390564
87,103.1786405
586,83.14292514
161,116.2297937
72,101.8216398
76,113.1565864
33,117.5069708
6,117.5468826
24,111.6399386
6,116.2297937
6,116.8683822
161,109.2452316
5,107.9281427
16,115.1521756
11,103.6176701
2,129.4405941
60,131.2366243
11,115.3517345
68,119.1034421
10,114.2741163
17,115.8306759
77,129.3208587
696,84.02098438
505,137.0637447
25,125.9682689
602,81.38680667
74,112.5179978
16,106.6908774
35,110.8816147
8,113.1964982
25,122.5358555
14,116.6688233
14,112.3583507
104,111.0013501
10,115.431558
4,119.4626482
115,105.1742297
88,111.759674
151,115.6710287
12,127.0857988
93,127.7243874
241,114.9127049
38,122.9349734
69,111.7995857
101,133.9506256
480,108.2873488
2,114.8328813
21,122.9748851
631,136.2255973
6,105.3338768
16,110.083379
4,108.6864666
52,111.5202033
217,126.5270339
6,121.6577963
121,111.4403797
51,106.0522889
109,121.7775316
78,114.9925284
126,131.0370654
31,113.1964982
78,115.1920873
80,118.5446772
128,119.2231775
8,115.9104994
71,115.9104994
4,123.0946205
19,111.3206443
27,106.211936
110,132.9129192
105,110.4824969
22,105.8128182
121,106.1321125
111,113.8749985
21,107.0899953
79,112.11888
62,119.3429128
117,113.3162335
147,135.0282438
18,117.5069708
87,109.5645259
74,114.3539399
132,110.7618794
186,110.7618794
71,111.1609972
251,111.3206443
10,134.8685966
16,114.2342045
150,110.2430262
43,119.7021189
204,118.0657358
8,131.0769772
43,106.5711421
8,112.6377332
99,110.9614383
6,109.8439083
85,110.8017911
59,115.5512934
115,118.8240596
738,132.7133603
238,116.4692644
4,107.9281427
44,110.5224087
7,129.6800648
29,112.9969392
127,111.5202033
47,113.0767628
95,115.1920873
57,126.1678278
57,108.0877899
129,107.4891131
80,118.0657358
10,116.549088
72,120.3007956
107,110.4425851
135,121.4981491
140,116.549088
21,110.3228497
380,82.94336623
123,111.1210854
127,109.165408
15,104.7751118
216,112.3583507
18,105.85273
164,116.5091762
21,121.2586784
42,108.5268195
24,113.4758806
69,110.4824969
65,105.0544943
4,117.7464415
11,113.954822
52,124.6112683
91,118.4648536
7,114.5934106
95,121.4981491
237,105.6132593
218,132.1146836
35,121.2187667
110,110.7219676
69,109.0456727
13,122.0170023
45,122.4161202
41,105.4935239
50,110.6820558
45,104.6553765
10,105.2540532
2,109.4048787
12,106.1321125
63,118.6245007
15,128.8419173
903,126.327475
160,107.8084074
191,102.6198755
112,121.0591195
160,108.4869077
180,117.6666179
116,111.0811736
110,112.8372921
206,107.329466
65,112.2785271
38,105.5733475
216,119.2231775
144,111.4004679
55,118.9038832
2,112.6377332
137,123.6134737
17,113.7153513
51,119.303001
106,111.1609972
75,108.1277017
696,136.1058619
89,111.9592329
82,115.2319991
37,136.5848033
121,108.4869077
153,120.1411485
46,101.7019045
134,119.9415896
88,111.7995857
105,107.9680545
59,101.2229631
2,110.1632026
9,119.4626482
246,132.1545954
20,126.5270339
142,115.8306759
28,104.1764351
111,103.7773172
3,108.4469959
1,122.6555909
69,108.4070841
75,117.5468826
82,125.3695921
58,115.3916463
46,106.9303481
32,114.3938517
24,120.5402663
106,120.420531
78,110.1232908
27,112.11888
40,123.733209
16,127.9239463
123,116.8284705
22,123.5735619
164,118.1455593
123,131.0370654
17,128.3629759
4,131.7554775
67,113.3561453
38,111.759674
31,110.2031144
19,107.7684956
883,130.9173301
82,119.8218542
360,100.8238453
101,121.8174434
2,114.5934106
220,126.4871221
219,106.9303481
17,108.5667313
8,106.4514067
7,106.0522889
27,111.3605561
221,113.595616
81,129.2809469
211,109.9636437
197,99.66640354
105,102.8194344
11,112.5579096
56,131.3164479
57,109.8838201
42,115.3118227
154,121.338502
119,121.4981491
17,114.3938517
65,112.5179978
11,127.245446
132,111.9991447
189,120.0214132
75,115.5113816
278,115.8705877
112,111.2807326
7,125.2897686
19,135.3874498
10,124.4516211
83,130.3984769
115,111.9592329
39,119.303001
57,104.8948472
124,130.2787415
95,109.0456727
79,124.0924151
78,110.5623204
27,106.9303481
8,126.7265928
44,105.0544943
17,106.9303481
0,110.642144
77,117.6267061
1311,108.6864666
40,119.6622071
200,122.2963848
66,113.3561453
61,125.0902097
127,112.8372921
96,111.200909
47,130.5980358
44,130.3585651
45,123.2542676
88,109.5246141
2,122.7354144
10,106.3316714
72,127.8042109
68,109.6044376
4,110.6022322
259,113.5157924
2,110.2430262
53,108.4070841
71,113.6355278
27,106.0522889
44,118.3052065
66,112.7175568
15,121.0192077
140,108.5268195
5,115.1122638
122,129.4805059
86,126.1678278
0,116.3894408
71,117.6666179
13,112.677645
67,113.0767628
142,119.303001
4,111.0811736
120,107.9680545
73,112.9570275
849,134.7089495
61,113.6754396
153,112.7574685
18,108.0478781
161,109.4048787
629,81.0675124
59,128.6822702
70,116.0302348
27,115.990323
12,132.593625
42,115.6710287
81,115.2719109
25,115.9504112
3,108.3272606
13,122.0170023
108,115.1122638
20,112.5579096
6,122.0569141
91,106.0522889
9,128.6423584
19,106.1720243
6,113.4758806
50,122.4959437
144,128.0037699
13,108.1676134
76,112.8372921
10,129.1212998
405,107.2097306
847,130.8375065
14,105.8128182
33,116.9881176
1,112.7574685
52,127.6445638
1,106.3715832
27,114.3140281
19,104.2961704
15,112.11888
13,106.3715832
21,106.6509657
60,118.5845889
9,115.2719109
115,113.2763217
68,101.5821691
18,117.2675001
132,106.4913185
522,85.21833789
116,113.5157924
49,119.4227364
38,113.1964982
212,109.1254962
16,107.6088485
151,103.5777583
35,105.85273
40,123.1345323
4,107.9680545
61,113.4758806
3,115.1122638
3,116.1100584
171,119.3429128
1547,111.0013501
136,107.8483192
9,109.9237319
87,109.3250552
93,112.3184389
129,110.9215265
26,133.6313313
6,126.9660635
45,104.1764351
102,128.9217409
227,118.025824
166,115.9504112
49,107.9680545
73,107.688672
49,114.5934106
40,106.0123771
19,109.2053198
157,102.6597873
51,106.8505246
162,115.8705877
19,114.3938517
149,119.2231775
61,120.5402663
56,114.5534988
7,109.8838201
66,108.4070841
32,105.4536122
28,109.0057609
101,118.38503
158,109.4847023
162,122.4161202
55,128.4827113
79,112.7175568
1,110.5224087
26,111.3605561
146,107.329466
202,120.6600017
65,113.595616
26,119.303001
432,120.4604428
67,129.0414762
124,116.8284705
12,109.0057609
78,103.9369644
17,103.6575819
80,127.0458871
107,108.9259373
900,128.8818291
26,108.1277017
132,112.5978214
68,128.2432406
92,109.9237319
45,125.1301214
25,128.722182
244,125.0902097
56,118.943795
3,105.6132593
31,113.3561453
107,131.9151247
1,108.247437
22,117.9859122
5,105.6531711
16,111.3206443
96,104.6154647
662,134.6690377
64,123.5735619
7,112.5978214
9,122.4959437
157,111.0013501
3,123.5735619
32,113.3960571
24,107.1299071
14,109.2851434
40,109.2452316
98,110.9614383
98,110.1632026
108,111.5202033
8,106.770701
45,125.1700332
20,108.1277017
19,118.8240596
13,121.6178845
806,134.5093906
38,102.2606695
56,114.1144692
111,113.9149103
46,103.458023
0,123.1345323
45,107.0101717
31,118.5446772
21,107.4092895
247,112.1987036
37,114.5934106
117,120.979296
112,117.9460004
134,111.1609972
8,106.6509657
53,106.4514067
166,100.504551
4,132.6734485
169,128.2432406
80,109.2452316
71,107.4492013
747,134.7488613
37,113.3561453
168,114.1144692
17,110.083379
62,114.4337635
102,129.640153
3,113.6754396
67,121.3784138
8,127.2853578
2,110.5623204
3,110.1632026
126,118.0657358
110,113.4758806
36,127.604652
152,111.0412619
137,112.1587918
30,128.8419173
12,104.8150236
21,111.6399386
26,127.1257106
42,123.4139148
28,105.293965
26,116.2297937
70,116.7087351
32,108.7662902
23,107.1299071
87,115.3118227
37,120.0613249
31,108.6864666
114,113.2763217
68,110.2031144
94,118.7442361
13,125.2897686
46,114.1942928
219,113.595616
53,127.2055342
8,109.0855845
104,120.9393842
64,103.4181112
120,113.2763217
802,129.999359
12,117.4271472
123,108.2075252
19,114.513587
83,115.3517345
87,112.0390564
6,118.4648536
111,121.0591195
67,126.127916
98,107.4492013
196,113.2364099
27,107.0899953
4,111.4802915
170,110.083379
3,133.3120371
51,110.0434673
11,105.1343179
11,120.1411485
56,120.0214132
182,115.5512934
65,122.6156791
130,111.759674
5,108.2873488
52,106.0922007
129,127.5248285
4,112.677645
67,114.9127049
75,109.8039966
40,107.0500835
388,109.8838201
11,130.0791826
159,115.1920873
90,109.5645259
127,112.7175568
13,115.7109405
2,108.1277017
24,126.9261517
37,116.9881176
23,129.0015645
50,132.9927428
72,104.9746707
24,112.9570275
96,117.3074119
93,127.7243874
19,116.0701466
57,102.3804048
78,111.8794093
133,111.9592329
137,111.0811736
15,116.4293526
47,101.7019045
12,111.3206443
24,107.1299071
80,105.4536122
124,117.8661768
786,131.3563597
33,111.3206443
90,113.1166746
136,117.8262651
22,111.2807326
940,131.5160068
16,109.6842612
25,103.4181112
40,125.4494157
70,112.2386154
135,121.3784138
145,127.3651813
121,105.7729064
501,136.2655091
10,116.7087351
4,108.5268195
29,106.7307892
94,104.5356411
5,110.8417029
17,115.5912052
68,133.8308903
49,109.6443494
59,125.209945
72,112.7574685
9,117.6666179
16,132.2344189
25,128.6423584
120,99.42693284
5,116.7087351
13,128.4028877
163,117.467059
11,114.9925284
94,131.6357422
119,100.4247274
68,115.7907641
60,104.4558176
23,110.3228497
95,116.8284705
96,116.7087351
2,125.8485335
12,123.8130326
10,106.6509657
10,114.0346456
23,106.9303481
220,118.1455593
52,116.5889998
284,115.1521756
167,110.8417029
5,130.2388297
115,116.7885587
152,120.6600017
36,111.9193211
97,111.2408208
91,113.5157924
123,103.2584641
52,106.2917596
452,86.21613248
73,117.7464415
14,107.4492013
9,107.0101717
2,127.0458871
151,118.4249418
256,111.7995857
1,125.76871
133,109.4447905
472,90.48669332
39,128.6423584
26,122.815238
319,120.8196488
49,101.9413752
93,117.6267061
7,112.7175568
562,82.38460126
47,107.688672
2,115.3916463
10,106.0123771
34,112.6377332
44,103.0988169
171,120.1411485
662,134.6291259
5,117.1876765
123,107.9680545
54,114.1942928
1,118.3451182
22,114.5534988
48,121.6977081
78,121.5779727
247,117.5069708
11,124.4915329
47,107.9680545
7,104.3360822
5,115.7109405
129,108.8860255
0,113.2364099
66,103.0589051
28,119.0635303
33,129.5603294
317,113.5157924
93,129.8397119
208,114.2342045
14,112.5179978
5,110.282938
197,120.0613249
46,115.2719109
179,110.8816147
137,108.8461138
44,112.0789682
78,110.8816147
82,127.8042109
12,121.5779727
33,112.4780861
78,132.1945071
91,132.2344189
165,100.3049921
172,115.1920873
97,106.5312303
88,101.422522
147,110.2031144
15,114.0346456
557,82.94336623
128,109.724173
10,107.7684956
730,102.7396109
69,111.9991447
47,118.7043243
34,133.1923017
10,108.1277017
5,107.0899953
53,108.0877899
31,117.9859122
10,113.0767628
136,115.9104994
69,113.8749985
7,130.7576829
21,107.9281427
90,121.0591195
171,114.4736752
16,114.2342045
8,115.2319991
50,128.4827113
